acq_datetime,year,month,day,department,latitude,longitude,temperature_c,humidity_pct,wind_kmh,rain_last_7d_mm,ndvi,brightness_k,frp_mw,confidence_pct,fire_risk
2014-03-13T13:26:00,2014,3,13,Zacapa,14.79796,-89.38363,37.53,39.62,12.04,3.28,0.47,342.38,66.45,100.0,1
2014-03-06T17:00:00,2014,3,6,Quiché,14.88641,-90.72491,34.36,50.74,15.5,5.91,0.336,343.29,65.3,100.0,1
2014-03-13T02:16:00,2014,3,13,Zacapa,14.59727,-89.65858,30.02,43.3,15.01,5.34,0.662,341.52,48.49,100.0,1
2014-03-16T14:38:00,2014,3,16,Zacapa,14.87442,-89.03946,41.1,45.95,11.57,4.48,0.527,354.0,50.56,100.0,1
2014-03-17T09:34:00,2014,3,17,Jutiapa,14.42769,-89.71705,27.47,27.83,17.72,2.53,0.657,337.19,65.84,100.0,1
2014-03-05T14:15:00,2014,3,5,Santa Rosa,14.12529,-90.52245,33.96,34.51,12.26,7.59,0.634,338.86,34.57,81.08,1
2014-03-19T03:48:00,2014,3,19,Quiché,14.50658,-91.33055,29.77,38.3,11.99,6.42,0.473,339.14,36.02,98.82,1
2014-03-09T05:40:00,2014,3,9,Huehuetenango,15.39276,-91.5235,28.85,19.6,15.23,0.41,0.431,349.23,44.63,100.0,1
2014-03-25T09:49:00,2014,3,25,Chiquimula,15.05137,-89.49499,33.95,62.66,19.78,4.07,0.611,337.0,57.66,100.0,1
2014-03-26T19:08:00,2014,3,26,Izabal,15.31995,-89.16111,36.12,25.66,16.71,5.61,0.657,333.15,35.72,100.0,1
2014-03-09T07:04:00,2014,3,9,Huehuetenango,15.13484,-91.08933,32.16,37.05,14.9,4.27,0.696,347.23,42.26,91.56,1
2014-03-12T03:23:00,2014,3,12,Santa Rosa,13.97601,-90.16719,38.4,37.84,5.6,3.08,0.71,353.86,46.29,100.0,1
2014-03-08T16:45:00,2014,3,8,Santa Rosa,14.19324,-90.44601,32.6,42.16,18.18,2.73,0.406,336.55,40.32,100.0,1
2014-03-22T10:08:00,2014,3,22,Alta Verapaz,15.54884,-90.05407,35.85,38.77,15.28,9.99,0.334,350.11,72.81,100.0,1
2014-04-07T18:16:00,2014,4,7,Chiquimula,14.36579,-89.23492,39.0,38.29,9.73,5.96,0.296,347.29,25.06,82.15,1
2014-04-09T09:37:00,2014,4,9,Huehuetenango,15.38842,-91.69055,31.42,28.75,14.29,2.7,0.235,349.66,54.61,100.0,1
2014-04-07T00:27:00,2014,4,7,Petén,16.71633,-89.918,30.69,32.89,14.09,4.46,0.521,347.54,34.56,97.92,1
2014-04-04T10:14:00,2014,4,4,Alta Verapaz,15.40074,-90.68458,29.34,52.95,10.84,3.51,0.438,337.07,61.2,100.0,1
2014-04-25T01:42:00,2014,4,25,Jutiapa,14.34571,-90.29277,36.28,50.24,10.13,6.14,0.261,337.57,37.84,100.0,1
2014-04-02T17:04:00,2014,4,2,Zacapa,14.70082,-89.46148,31.25,19.63,9.37,6.99,0.743,335.05,43.91,100.0,1
2014-04-17T14:56:00,2014,4,17,Chiquimula,14.78444,-89.48884,31.09,28.83,15.12,7.85,0.459,339.37,47.01,100.0,1
2014-04-07T13:34:00,2014,4,7,Izabal,15.67338,-88.95362,34.31,37.01,14.67,4.11,0.34,340.74,41.72,99.58,1
2014-04-03T23:35:00,2014,4,3,Quiché,15.23445,-90.86564,36.29,35.74,15.34,4.12,0.343,348.4,54.5,100.0,1
2014-04-05T10:14:00,2014,4,5,Santa Rosa,14.17051,-90.45206,29.26,31.93,14.71,4.66,0.33,335.63,37.61,92.22,1
2014-04-04T06:48:00,2014,4,4,Zacapa,15.13413,-89.32785,33.82,13.69,13.52,4.88,0.367,343.17,65.25,100.0,1
2014-04-01T11:50:00,2014,4,1,Santa Rosa,13.98416,-90.48081,25.58,48.12,6.79,6.18,0.366,326.61,22.83,86.6,0
2014-04-10T15:39:00,2014,4,10,Jutiapa,14.54299,-89.79276,34.9,55.54,14.82,2.82,0.235,344.58,28.98,100.0,1
2014-04-10T18:57:00,2014,4,10,Santa Rosa,14.4204,-89.94325,25.51,38.38,6.19,4.85,0.303,323.93,43.02,94.21,1
2014-04-14T11:03:00,2014,4,14,Izabal,15.84141,-88.81468,29.56,28.21,13.35,4.46,0.382,346.11,48.65,100.0,1
2014-04-14T06:41:00,2014,4,14,Quiché,14.69086,-90.75847,32.38,31.51,13.32,0.0,0.732,345.16,14.86,79.06,1
2014-04-01T21:46:00,2014,4,1,Alta Verapaz,15.31993,-90.12964,31.22,23.79,8.93,0.0,0.299,344.69,41.13,100.0,1
2014-04-04T07:41:00,2014,4,4,Jutiapa,14.522,-90.23972,28.06,46.3,14.48,1.25,0.524,334.41,38.87,100.0,1
2014-04-09T03:51:00,2014,4,9,Petén,17.10667,-89.656,35.29,54.5,14.59,1.48,0.415,348.69,55.43,100.0,1
2014-04-20T02:04:00,2014,4,20,Zacapa,15.14976,-89.30653,34.33,49.22,9.3,3.19,0.407,338.34,18.22,74.38,1
2014-04-19T11:17:00,2014,4,19,Jutiapa,14.2381,-89.96171,25.74,31.24,6.13,5.35,0.4,332.9,42.85,96.85,1
2014-04-20T13:10:00,2014,4,20,Chiquimula,14.89247,-89.29358,20.75,39.82,2.96,2.83,0.531,326.5,9.31,57.6,0
2014-04-16T06:19:00,2014,4,16,Jutiapa,14.36668,-89.86883,24.14,33.04,10.88,4.88,0.31,334.75,40.46,100.0,1
2014-04-20T18:05:00,2014,4,20,Jutiapa,14.28383,-89.79347,25.54,37.48,14.34,0.0,0.591,334.71,15.65,67.18,1
2014-04-22T08:42:00,2014,4,22,Santa Rosa,14.38149,-90.47826,24.57,38.49,3.22,2.88,0.12,325.29,16.44,66.26,0
2014-04-27T13:23:00,2014,4,27,Santa Rosa,14.40777,-90.26585,33.64,11.37,14.1,4.14,0.711,338.46,76.61,100.0,1
2014-04-01T01:32:00,2014,4,1,Petén,16.61856,-89.76845,32.47,51.21,10.51,3.19,0.643,334.84,51.27,100.0,1
2014-04-17T16:17:00,2014,4,17,Escuintla,13.75211,-90.62395,37.08,48.49,12.41,5.32,0.29,335.04,51.63,100.0,1
2014-04-22T15:33:00,2014,4,22,Alta Verapaz,15.08288,-90.04473,25.86,49.84,3.45,4.83,0.357,326.83,22.03,83.0,0
2014-04-01T11:33:00,2014,4,1,Jutiapa,14.58821,-89.68141,33.7,44.43,12.97,2.15,0.683,347.43,55.58,100.0,1
2014-04-23T09:54:00,2014,4,23,Chiquimula,14.74642,-89.16947,27.98,60.86,7.85,4.64,0.601,325.97,45.9,100.0,0
2014-04-01T12:59:00,2014,4,1,Santa Rosa,14.29822,-90.31502,29.65,45.77,13.54,7.7,0.315,337.25,56.97,100.0,1
2014-04-06T06:57:00,2014,4,6,Chiquimula,14.87742,-89.38219,35.75,55.24,11.38,4.06,0.528,336.3,62.92,100.0,1
2014-04-09T01:34:00,2014,4,9,Quiché,15.12506,-91.18567,27.07,38.24,8.69,4.74,0.559,326.03,33.84,100.0,1
2014-04-23T21:18:00,2014,4,23,Zacapa,15.05782,-89.79759,36.99,47.24,4.41,1.17,0.495,341.22,24.79,95.65,1
2014-04-03T13:52:00,2014,4,3,Alta Verapaz,15.51726,-90.41542,28.71,33.69,19.2,7.04,0.541,358.17,41.13,100.0,1
2014-04-10T14:20:00,2014,4,10,Chiquimula,15.10714,-89.25794,29.13,36.01,15.15,7.4,0.412,335.74,36.17,94.99,0
2014-04-15T01:04:00,2014,4,15,Alta Verapaz,15.68959,-90.1021,31.93,37.77,20.09,2.81,0.504,353.36,55.86,100.0,1
2014-04-05T13:30:00,2014,4,5,Chiquimula,14.65638,-89.53181,26.94,54.61,18.66,0.0,0.468,335.83,20.6,93.68,1
2014-04-13T17:57:00,2014,4,13,Petén,17.20083,-89.88709,36.99,45.39,8.37,8.75,0.45,343.4,38.06,100.0,1
2014-04-22T15:27:00,2014,4,22,Chiquimula,14.45197,-89.49761,25.77,42.69,6.56,0.0,0.818,333.76,22.69,81.3,0
2014-04-18T22:22:00,2014,4,18,Jutiapa,14.42354,-89.86581,31.75,29.37,11.66,5.16,0.206,349.15,37.76,100.0,1
2014-04-26T12:07:00,2014,4,26,Izabal,15.36635,-89.30669,27.82,27.49,14.39,2.46,0.441,342.99,53.51,100.0,1
2014-04-14T04:16:00,2014,4,14,Chiquimula,14.62801,-89.71517,34.74,36.38,11.6,5.73,0.66,346.63,50.37,100.0,1
2014-04-01T15:46:00,2014,4,1,Santa Rosa,14.3543,-89.58868,32.11,24.88,5.65,1.58,0.414,342.17,79.87,100.0,1
2014-04-20T16:59:00,2014,4,20,Quiché,15.198,-91.18173,29.71,50.46,6.91,2.4,0.603,329.83,43.44,100.0,1
2014-04-02T06:13:00,2014,4,2,Alta Verapaz,15.48569,-90.10756,35.68,51.64,14.18,4.26,0.671,337.3,50.77,100.0,1
2014-04-23T04:09:00,2014,4,23,Huehuetenango,15.38252,-91.96311,37.98,35.79,10.09,1.52,0.717,349.13,32.21,100.0,1
2014-04-04T10:15:00,2014,4,4,Jutiapa,14.0678,-89.6902,30.1,35.55,8.67,0.0,0.48,339.18,43.75,100.0,1
2014-04-03T19:27:00,2014,4,3,Petén,16.84599,-89.61281,35.57,30.64,11.16,2.81,0.41,349.44,53.28,100.0,1
2014-04-24T06:55:00,2014,4,24,Santa Rosa,13.98715,-89.76414,31.55,39.91,11.32,2.04,0.233,340.91,63.74,100.0,1
2014-04-22T02:21:00,2014,4,22,Izabal,15.57932,-88.31512,33.75,25.84,7.4,0.0,0.472,343.28,34.07,100.0,1
2014-04-02T04:59:00,2014,4,2,Chiquimula,15.1614,-89.92894,36.67,40.4,10.04,0.0,0.32,345.16,32.68,100.0,1
2014-04-20T04:34:00,2014,4,20,Alta Verapaz,15.5652,-90.52217,36.31,46.56,9.1,2.21,0.326,326.63,30.22,90.87,0
2014-04-03T21:58:00,2014,4,3,Alta Verapaz,15.19901,-89.95228,34.75,57.08,21.79,0.0,0.247,340.0,30.83,100.0,1
2014-04-02T11:47:00,2014,4,2,Petén,16.79534,-90.23011,30.26,40.29,7.59,2.05,0.556,340.63,47.18,100.0,1
2014-04-05T10:54:00,2014,4,5,Petén,16.73378,-90.16407,35.55,43.51,12.27,4.41,0.681,340.93,34.67,100.0,1
2014-04-25T10:30:00,2014,4,25,Zacapa,14.88887,-89.17302,31.25,69.0,3.99,3.08,0.279,324.72,24.32,88.49,1
2014-04-21T02:23:00,2014,4,21,Santa Rosa,14.31374,-90.41378,27.79,31.18,12.88,0.0,0.402,334.4,46.26,100.0,1
2014-04-03T00:48:00,2014,4,3,Escuintla,14.26375,-90.60619,29.02,34.06,16.79,4.32,0.291,335.53,41.3,99.21,1
2014-04-11T17:45:00,2014,4,11,Santa Rosa,14.05067,-90.04708,28.02,37.67,17.72,9.72,0.417,343.66,32.57,100.0,1
2014-04-02T17:35:00,2014,4,2,Alta Verapaz,15.55642,-90.22826,34.31,53.54,13.45,3.59,0.31,335.33,31.73,87.08,1
2014-04-25T10:59:00,2014,4,25,Alta Verapaz,15.46284,-90.3509,31.53,51.49,11.93,9.6,0.348,338.02,37.53,100.0,1
2014-04-18T09:00:00,2014,4,18,Izabal,15.38822,-89.03733,31.88,51.27,14.29,1.38,0.467,343.75,48.21,100.0,1
2014-04-15T05:12:00,2014,4,15,Quiché,15.23397,-91.16302,33.85,30.56,11.12,0.0,0.433,351.24,34.04,100.0,1
2014-04-04T13:20:00,2014,4,4,Chiquimula,14.6942,-89.59891,36.06,29.4,5.14,0.55,0.342,354.42,48.79,100.0,1
2014-04-17T23:33:00,2014,4,17,Jutiapa,14.42143,-90.34115,36.43,33.97,19.4,0.67,0.355,335.74,70.04,100.0,1
2014-04-15T10:44:00,2014,4,15,Zacapa,15.02293,-89.36037,28.35,47.68,9.42,0.8,0.617,335.67,43.3,100.0,1
2014-04-06T13:52:00,2014,4,6,Santa Rosa,14.13305,-90.35346,35.42,44.63,17.53,1.17,0.533,347.95,45.41,100.0,1
2014-04-04T11:27:00,2014,4,4,Escuintla,14.01626,-90.44499,40.3,21.58,8.64,4.13,0.368,350.61,74.79,100.0,1
2014-04-14T22:16:00,2014,4,14,Huehuetenango,15.00704,-91.83198,26.78,50.48,14.01,2.72,0.589,335.27,26.41,75.84,1
2014-04-26T20:53:00,2014,4,26,Santa Rosa,14.29019,-90.21584,37.44,10.0,13.6,4.15,0.428,364.35,76.95,100.0,1
2014-04-08T12:48:00,2014,4,8,Santa Rosa,13.97927,-89.98062,31.17,13.6,14.16,0.0,0.72,343.98,56.1,100.0,1
2014-04-01T12:52:00,2014,4,1,Escuintla,14.02442,-90.79146,31.79,49.3,10.45,8.16,0.683,356.68,24.43,94.21,1
2014-04-22T09:50:00,2014,4,22,Escuintla,14.18739,-90.31247,37.86,54.22,14.4,6.69,0.471,343.92,55.48,100.0,1
2014-04-27T18:27:00,2014,4,27,Escuintla,13.86931,-90.98801,34.11,23.68,13.93,1.7,0.196,352.08,33.19,100.0,1
2014-04-24T21:58:00,2014,4,24,Zacapa,14.81872,-89.42705,31.93,34.81,16.63,4.03,0.484,337.62,52.44,100.0,1
2014-04-26T12:46:00,2014,4,26,Petén,16.81488,-89.70845,30.78,10.0,18.77,1.77,0.37,349.2,67.71,100.0,1
2014-04-09T10:45:00,2014,4,9,Jutiapa,14.10955,-89.57967,33.91,22.02,16.38,1.67,0.364,348.09,56.13,100.0,1
2014-04-07T03:37:00,2014,4,7,Chiquimula,14.87397,-90.09451,33.04,39.97,8.21,1.37,0.906,338.89,23.34,86.62,0
2014-04-07T19:54:00,2014,4,7,Alta Verapaz,15.40266,-90.13873,32.12,69.19,14.31,6.06,0.306,333.64,41.76,100.0,0
2014-04-14T11:17:00,2014,4,14,Petén,17.14679,-89.92028,32.59,10.5,7.41,2.4,0.537,336.47,46.04,100.0,1
2014-04-15T15:10:00,2014,4,15,Alta Verapaz,15.40147,-89.91133,33.3,45.96,11.28,4.34,0.391,330.27,33.82,80.82,1
2014-04-13T11:53:00,2014,4,13,Santa Rosa,14.39264,-90.85067,28.62,61.46,14.89,0.92,0.403,338.79,18.37,94.88,1
2014-04-18T00:29:00,2014,4,18,Alta Verapaz,15.78181,-90.66885,28.23,43.58,11.81,0.0,0.41,345.11,35.36,100.0,1
2014-04-27T02:35:00,2014,4,27,Petén,16.95385,-89.91387,33.08,31.96,13.25,6.71,0.441,350.23,57.54,100.0,1
2014-04-04T16:46:00,2014,4,4,Jutiapa,14.07914,-89.71812,26.65,22.39,13.51,4.59,0.713,336.88,56.05,100.0,1
2014-04-06T06:07:00,2014,4,6,Jutiapa,14.37329,-90.43956,31.29,44.98,8.93,3.02,0.478,338.75,44.36,100.0,1
2014-04-20T02:09:00,2014,4,20,Jutiapa,14.24109,-90.04394,33.95,56.74,11.95,4.62,0.278,333.8,45.59,100.0,1
2014-04-19T16:39:00,2014,4,19,Chiquimula,14.9951,-89.66959,31.57,43.38,12.92,4.29,0.492,349.81,28.18,100.0,1
2014-04-22T05:10:00,2014,4,22,Quiché,15.3871,-91.22587,29.11,26.39,10.0,3.72,0.158,330.6,54.38,100.0,1
2014-04-20T11:48:00,2014,4,20,Jutiapa,14.4649,-90.15201,31.2,59.76,15.24,5.86,0.439,327.55,28.28,85.99,1
2014-04-09T14:19:00,2014,4,9,Quiché,15.01648,-90.74019,31.84,22.96,19.18,3.87,0.211,350.14,44.07,100.0,1
2014-04-21T07:50:00,2014,4,21,Quiché,15.15192,-90.73554,29.48,56.42,8.72,3.41,0.643,328.35,39.46,100.0,1
2014-04-13T15:48:00,2014,4,13,Chiquimula,14.87914,-89.3844,28.44,29.28,12.47,4.5,0.05,342.91,49.48,100.0,1
2014-05-21T17:00:00,2014,5,21,Izabal,15.69629,-88.73888,22.03,51.25,17.15,3.45,0.379,335.64,50.04,100.0,1
2014-05-13T12:25:00,2014,5,13,Huehuetenango,15.48667,-91.11353,32.46,52.58,19.56,6.54,0.567,343.12,51.64,100.0,1
2014-05-21T08:42:00,2014,5,21,Quiché,14.76727,-90.67574,35.88,38.92,0.75,7.98,0.153,339.35,27.18,90.4,1
2014-05-22T10:46:00,2014,5,22,Alta Verapaz,15.68615,-89.94012,31.52,37.82,8.41,0.0,0.246,330.26,3.09,41.78,0
2014-05-11T01:54:00,2014,5,11,Huehuetenango,15.1668,-91.12012,32.36,30.33,11.06,3.51,0.249,343.97,41.69,100.0,1
2014-05-26T18:04:00,2014,5,26,Huehuetenango,15.10913,-91.48238,26.29,32.29,15.54,10.56,0.619,349.84,32.65,80.71,1
2014-05-21T06:55:00,2014,5,21,Zacapa,15.02281,-89.46212,35.23,35.3,9.51,3.3,0.383,337.75,31.41,80.03,1
2014-05-26T09:34:00,2014,5,26,Zacapa,14.76956,-89.22321,32.45,36.38,16.32,2.72,0.412,341.14,25.54,92.79,1
2014-05-08T09:50:00,2014,5,8,Escuintla,14.22658,-90.69445,35.35,26.61,18.55,1.25,0.607,351.73,58.56,100.0,1
2014-05-05T15:16:00,2014,5,5,Santa Rosa,14.18881,-90.38915,36.54,25.36,10.83,2.53,0.921,343.57,53.97,100.0,1
2014-05-17T00:33:00,2014,5,17,Izabal,15.77892,-89.01194,31.96,36.23,7.8,0.0,0.127,339.21,47.79,100.0,1
2014-05-08T07:33:00,2014,5,8,Huehuetenango,15.16605,-91.45795,27.73,25.01,16.82,7.82,0.558,348.59,30.12,100.0,1
2014-05-13T10:31:00,2014,5,13,Alta Verapaz,14.91695,-90.48513,34.08,24.76,16.91,1.95,0.298,348.46,36.58,97.14,1
2014-05-08T10:13:00,2014,5,8,Huehuetenango,15.73586,-91.35518,21.16,32.0,15.38,4.05,0.4,334.2,43.02,100.0,1
2014-05-18T11:19:00,2014,5,18,Santa Rosa,14.09837,-90.6321,30.13,43.13,12.7,2.88,0.05,337.36,46.16,100.0,1
2014-05-20T22:31:00,2014,5,20,Escuintla,13.95209,-90.43257,34.56,36.04,6.74,0.0,0.193,334.46,24.66,76.28,0
2014-05-07T03:42:00,2014,5,7,Huehuetenango,15.07604,-91.19989,26.18,26.59,14.52,5.71,0.331,337.02,41.81,100.0,1
2014-05-05T12:12:00,2014,5,5,Huehuetenango,15.24837,-91.19706,29.13,46.9,14.03,5.0,0.306,332.2,33.97,100.0,1
2014-05-14T08:39:00,2014,5,14,Alta Verapaz,15.23874,-90.35492,27.67,47.77,9.83,0.0,0.525,331.52,39.13,96.6,1
2014-05-17T04:14:00,2014,5,17,Chiquimula,15.1504,-89.54296,32.54,31.78,14.46,2.73,0.635,341.01,23.59,88.18,1
2014-05-22T10:25:00,2014,5,22,Jutiapa,14.34024,-89.37344,27.88,43.51,7.65,4.07,0.636,322.24,32.89,87.35,1
2014-05-09T13:23:00,2014,5,9,Petén,16.82576,-89.69302,25.12,46.29,16.23,7.49,0.605,346.02,41.3,100.0,1
2014-05-14T01:33:00,2014,5,14,Chiquimula,14.85649,-89.91776,33.2,41.37,17.54,8.67,0.508,349.78,59.92,100.0,1
2014-05-05T09:29:00,2014,5,5,Izabal,15.19917,-88.71922,29.63,52.73,13.02,4.88,0.404,337.05,32.99,85.44,1
2014-05-23T08:27:00,2014,5,23,Jutiapa,14.37471,-89.94453,20.88,31.67,9.15,6.38,0.534,319.22,55.43,97.04,0
2014-05-10T16:50:00,2014,5,10,Escuintla,14.18579,-90.73109,33.47,42.59,16.31,4.29,0.356,344.17,34.59,100.0,1
2014-05-16T01:38:00,2014,5,16,Quiché,14.84673,-90.89288,26.53,28.4,6.35,0.0,0.7,330.7,27.59,79.32,0
2014-05-12T17:55:00,2014,5,12,Santa Rosa,14.39435,-90.49419,29.33,50.63,15.3,2.49,0.09,342.92,53.97,100.0,1
2014-05-03T07:58:00,2014,5,3,Santa Rosa,13.87633,-90.12174,28.01,27.85,17.49,0.0,0.647,342.42,59.61,100.0,1
2014-05-27T14:00:00,2014,5,27,Izabal,15.84093,-89.18268,32.02,34.89,15.21,0.0,0.305,341.41,51.2,100.0,1
2014-05-05T16:07:00,2014,5,5,Santa Rosa,14.05106,-89.99501,39.74,54.63,15.39,3.21,0.39,342.87,51.64,100.0,1
2014-05-24T21:27:00,2014,5,24,Santa Rosa,14.48704,-90.54396,29.8,40.78,14.04,3.0,0.356,353.18,29.45,94.61,1
2014-05-26T03:03:00,2014,5,26,Petén,17.25336,-89.63941,30.57,37.0,11.06,2.44,0.412,348.47,48.79,100.0,1
2014-05-01T21:15:00,2014,5,1,Alta Verapaz,15.34428,-90.2365,26.32,42.07,17.49,4.44,0.488,332.74,38.55,100.0,0
2014-05-15T04:59:00,2014,5,15,Izabal,15.4813,-89.08082,30.88,55.03,5.27,6.24,0.389,327.01,34.66,77.62,1
2014-05-18T22:34:00,2014,5,18,Huehuetenango,15.28167,-91.48834,33.83,29.26,11.79,0.0,0.132,344.49,38.79,100.0,1
2014-05-15T20:23:00,2014,5,15,Zacapa,14.65812,-89.24592,31.48,16.16,17.57,9.35,0.205,343.71,56.14,100.0,1
2014-05-19T09:25:00,2014,5,19,Chiquimula,14.56301,-89.44276,32.66,26.82,14.28,3.98,0.629,344.99,37.02,100.0,1
2014-05-07T22:46:00,2014,5,7,Jutiapa,14.35552,-90.01958,25.54,28.37,13.52,0.0,0.596,334.72,48.47,100.0,1
2014-05-12T20:17:00,2014,5,12,Petén,17.16323,-89.67895,33.24,53.89,12.2,4.16,0.388,336.88,51.79,100.0,1
2014-05-12T15:01:00,2014,5,12,Petén,17.34986,-90.05652,32.74,32.68,15.29,5.37,0.612,363.73,61.5,100.0,1
2014-05-03T03:12:00,2014,5,3,Escuintla,14.07865,-90.44342,39.59,22.01,12.96,0.0,0.489,353.72,66.7,100.0,1
2014-05-04T10:37:00,2014,5,4,Escuintla,13.76843,-91.30084,37.65,29.03,12.49,0.0,0.397,359.26,36.09,100.0,1
2014-05-12T02:46:00,2014,5,12,Alta Verapaz,15.69982,-90.32539,27.57,40.5,13.36,0.31,0.833,345.64,29.21,98.06,1
2014-05-09T19:38:00,2014,5,9,Zacapa,14.98741,-89.6916,39.53,60.84,14.85,7.05,0.344,347.98,47.77,100.0,1
2014-05-26T06:57:00,2014,5,26,Zacapa,15.06699,-89.16753,34.56,25.61,18.51,3.07,0.814,352.61,63.02,100.0,1
2014-05-18T16:37:00,2014,5,18,Quiché,15.06682,-90.57811,37.02,36.99,12.48,3.6,0.131,341.39,35.48,100.0,1
2014-05-03T02:27:00,2014,5,3,Petén,16.89344,-90.0412,35.23,34.73,10.28,2.83,0.454,343.47,70.63,100.0,1
2014-05-13T20:21:00,2014,5,13,Huehuetenango,15.73884,-91.6375,40.75,44.08,15.59,3.23,0.464,348.15,64.05,100.0,1
2014-05-07T17:19:00,2014,5,7,Chiquimula,14.65291,-89.40516,35.21,42.41,6.31,7.81,0.232,340.19,48.75,100.0,1
2014-05-22T12:50:00,2014,5,22,Izabal,15.21212,-88.70292,27.21,35.9,7.66,3.09,0.492,341.11,30.16,100.0,1
2014-05-10T03:27:00,2014,5,10,Petén,16.53849,-89.74691,29.65,58.51,14.86,2.88,0.384,337.15,51.11,100.0,1
2014-05-21T05:36:00,2014,5,21,Izabal,15.66938,-89.27163,28.92,37.15,6.68,2.98,0.569,340.99,28.75,78.14,1
2014-05-18T14:19:00,2014,5,18,Huehuetenango,15.58511,-91.45976,31.66,32.0,17.1,0.0,0.505,348.05,47.15,100.0,1
2014-05-05T13:30:00,2014,5,5,Izabal,15.38545,-88.87846,35.37,39.3,13.08,1.84,0.324,347.73,57.75,100.0,1
2014-05-13T20:13:00,2014,5,13,Izabal,15.4828,-88.99587,36.92,67.13,10.98,0.83,0.084,335.57,54.11,100.0,1
2014-05-20T04:58:00,2014,5,20,Petén,17.02979,-89.71918,21.96,30.65,7.1,1.46,0.456,331.63,33.24,77.11,0
2014-05-12T23:53:00,2014,5,12,Alta Verapaz,15.41039,-90.50082,39.42,24.08,15.4,0.58,0.495,354.65,63.16,100.0,1
2014-05-26T06:35:00,2014,5,26,Huehuetenango,15.1418,-91.34747,32.2,42.53,12.53,0.0,0.479,332.87,40.89,100.0,1
2014-05-25T17:35:00,2014,5,25,Santa Rosa,14.41721,-90.21563,35.14,50.52,12.99,3.49,0.558,333.56,63.44,100.0,1
2014-05-10T19:02:00,2014,5,10,Quiché,14.70872,-91.1933,27.46,37.16,14.48,0.0,0.634,340.6,34.62,93.03,1
2014-05-03T05:59:00,2014,5,3,Alta Verapaz,15.58525,-90.27741,27.45,45.28,8.03,2.44,0.452,337.79,37.23,100.0,1
2014-05-21T21:45:00,2014,5,21,Huehuetenango,15.25859,-91.67905,41.27,45.32,11.14,0.0,0.455,349.6,60.64,100.0,1
2014-05-05T05:02:00,2014,5,5,Izabal,15.91919,-88.80725,31.92,37.54,14.65,3.57,0.204,349.6,49.96,84.73,1
2014-05-18T08:49:00,2014,5,18,Escuintla,14.522,-91.29898,36.24,10.0,14.34,4.09,0.477,355.16,84.9,100.0,1
2014-05-21T02:44:00,2014,5,21,Huehuetenango,14.96672,-91.71149,33.27,18.17,11.31,1.36,0.155,344.63,56.32,100.0,1
2014-05-22T14:41:00,2014,5,22,Quiché,14.94184,-90.92845,33.49,29.1,12.11,4.16,0.418,340.33,29.81,98.85,1
2014-05-21T08:21:00,2014,5,21,Petén,17.08693,-90.03286,29.67,38.48,14.4,7.11,0.216,337.75,38.81,100.0,1
2014-05-17T13:13:00,2014,5,17,Chiquimula,15.28424,-89.43782,24.69,50.14,12.91,0.02,0.591,333.23,22.84,88.96,0
2014-05-03T20:51:00,2014,5,3,Jutiapa,14.38423,-89.25742,31.52,28.23,15.19,3.46,0.294,344.83,52.02,100.0,1
2014-05-13T17:07:00,2014,5,13,Chiquimula,15.05242,-89.83386,38.05,47.12,4.87,4.98,0.593,345.97,49.28,100.0,1
2014-05-04T08:29:00,2014,5,4,Chiquimula,14.99106,-89.95469,29.36,42.71,8.51,6.45,0.531,333.57,39.91,68.65,1
2014-05-06T19:32:00,2014,5,6,Huehuetenango,15.42461,-91.64893,32.3,60.45,14.34,6.61,0.386,353.46,45.44,100.0,1
2014-05-01T21:46:00,2014,5,1,Jutiapa,14.58829,-90.0498,24.57,34.12,8.35,4.61,0.265,338.58,35.32,96.35,1
2014-05-17T05:05:00,2014,5,17,Zacapa,14.68147,-89.40199,32.16,47.74,16.47,5.1,0.419,336.11,40.96,100.0,1
2014-05-08T21:20:00,2014,5,8,Chiquimula,15.21628,-89.38338,37.19,33.41,13.37,4.32,0.455,347.69,49.77,100.0,1
2014-05-03T18:08:00,2014,5,3,Huehuetenango,15.51238,-90.86791,28.38,47.3,15.71,0.0,0.328,329.46,31.15,85.26,1
2014-05-08T14:20:00,2014,5,8,Escuintla,14.20554,-90.44023,38.52,47.06,14.59,6.22,0.259,344.76,57.98,100.0,1
2014-05-10T19:30:00,2014,5,10,Santa Rosa,14.48935,-90.00021,33.52,21.94,20.07,4.38,0.356,351.33,58.22,100.0,1
2014-05-13T12:44:00,2014,5,13,Zacapa,14.78953,-89.66176,38.83,35.96,18.21,5.35,0.41,356.61,52.85,100.0,1
2014-05-10T21:27:00,2014,5,10,Chiquimula,15.23962,-89.20328,37.32,42.48,11.35,2.02,0.386,342.45,47.25,100.0,1
2014-05-25T06:01:00,2014,5,25,Chiquimula,15.10067,-89.09388,34.57,44.45,13.81,3.41,0.415,353.02,76.61,100.0,1
2014-05-10T22:04:00,2014,5,10,Huehuetenango,15.08943,-91.52582,33.98,33.16,7.35,0.0,0.232,341.24,52.55,100.0,1
2014-05-02T02:14:00,2014,5,2,Alta Verapaz,15.64591,-91.09467,26.47,23.04,14.78,0.0,0.139,338.78,48.02,100.0,1
2014-05-20T10:52:00,2014,5,20,Santa Rosa,13.88136,-89.98959,38.78,55.56,12.48,2.75,0.672,344.7,45.25,100.0,1
